company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Olsson Berglin AB,5591124846,4,38,Berglin; Hans Tomas,5,1,Olsson Berglin AB|Olsson Berglin Maskinuthyrning AB|Baldra Konsult AB|Norvest AB|&Repeat AB
Köksmontage Gruppen i Huddinge Aktiebolag,5564539749,4,58,Strandberg; Pär Torbjörn,2,7,Köksmontage Gruppen i Huddinge Aktiebolag|Pelle Strandberg Konsult AB
RR Tak Teknik AB,5568385032,2,50,Eriksson; Rickard André,4,9,RR Tak Teknik AB|Alfa Notitia AB|Restet AB|Restet Redovisning AB
Svetsare Stockholm Holding AB,5569846180,2,43,Kämärä; Joar Pauli,3,2,Svetsare Stockholm Holding AB|PROSUPPZ INTERNATIONAL AB|Svetsare Stockholm AB
Landskapslaget Aktiebolag,5563575579,7,49,Keane; Åsa Maria Viola,2,4,Landskapslaget Aktiebolag|Keane Brewing AB
Skandinavisk VVS Teknik AB,5566154745,2,57,Jedeward; Mattias Johan Henrik,1,0,Skandinavisk VVS Teknik AB
Rörobjekt i Storstockholm AB,5590650007,4,37,Torgén; Martin Stefan,2,2,Rörobjekt i Storstockholm AB|Objektsgruppen i Storstockholm AB
DINELLJOHANSSON AB,5568324064,3,49,Johansson; Morten Stellan,3,1,Styrmansvägen Fastighets AB|DinellJohansson Holding AB|DINELLJOHANSSON AB
DINELLJOHANSSON AB,5568324064,3,49,Dinell; Karl Olof,4,2,DINELLJOHANSSON AB|Forste Fysioterapi AB|DinellJohansson Holding AB|Styrmansvägen Fastighets AB
Sug & Blåsbil Sverige AB,5567688436,3,46,Fornell; Jan Anders Henry,6,10,Sug & Blåsbil Sverige AB|Sug & Blåsbil Sverige Holding AB|Torrsug Sverige AB|Företags Konsulten Mariefred AB|Sug & Blåsbil Sverige Holding II AB
Sug & Blåsbil Sverige AB,5567688436,3,46,Duric; Zuhdija,6,4,Sug & Blåsbil Sverige AB|Sug & Blåsbil Sverige Holding AB|Vakuumteknik Sverige AB|EconomyMe Södermanland AB|Miljödrift & Underhåll i Södermanland AB|Sug & Blåsbil Sverige Holding II AB
Geosigma Konstruktion AB,5565829727,3,47,Skalmstad; Anna Karina,1,1,Geosigma Konstruktion AB
TJF Entreprenad AB,5566682505,3,54,Hoffman; Karl Johan,7,16,TJF Entreprenad AB|JHSM Däck & Bilservice AB|TJF Måleri AB|Gröna Bygget i Sverige AB|Cyntus AB|JLK Konsulter AB|Karl Hoffman Holding AB
Vymat AB,5569422727,3,43,Matuzas; Vytautas,1,1,Vymat AB
AK-Konsult Indoor Air Aktiebolag,5563943249,3,54,Perman; Thomas Johan Gustav,4,7,Polygon Sverige AB|Polygon Skadesanering AB|AK-Konsult Indoor Air Aktiebolag|Saneringsfirman Hedberg AB
Lindroths Golv i Vega Aktiebolag,5564847019,5,46,Blücher; Bo Stefan,2,7,Lindroths Golv i Vega Aktiebolag|Blücher Golv Invest AB
Lindroths Golv i Vega Aktiebolag,5564847019,5,46,Persson; Johan Daniel,1,0,Lindroths Golv i Vega Aktiebolag
Ranova Projekt AB,5567945950,2,50,Nordin; Ragnar Henrik Roland,4,1,Ranova Projekt AB|Kree Projekt AB|AVONAR Holding AB|Bostadsrättsföreningen Strandudden
Plan B Services AB,5567865034,2,52,Bylund; Carl Olof Otto,4,2,Plan B Services AB|Plan B Bim AB|CB Consulting AB|Plan B Holding AB
Key Facility Management AB,5569299901,2,39,Frangulidou Rosencrantz; Carolina C,5,9,Key Facility Management AB|Key Living Co AB|Montessoriförskolan Pärltrappan ek. för.|Key Construction AB|Frangulidis Group In Sweden AB
Key Facility Management AB,5569299901,2,39,Frangulidis; Krister,4,5,Key Facility Management AB|Key Living Co AB|Frangulidis Group In Sweden AB|Key Construction AB
The Birth Poster AB,5569690646,3,43,Westman; Gustav Johan,4,9,The Birth Poster AB|Schmeck Studios AB|Schmeck Group AB|Bostadsrättsföreningen Hagablick
AB Industrihytten,5591704191,6,43,Bratt; Carl Johan Fredrik,1,2,AB Industrihytten
Stockholms Nordiska Golv och Bygg AB,5568164544,3,40,Erdal; Christian,2,4,Stockholms Nordiska Golv och Bygg AB|Stockholms Nordiska Golv AB
PMC El i Stockholm AB,5565735387,4,47,Holman; Pierre Rickard,1,1,PMC El i Stockholm AB
Storstadens Entreprenad AB,5568143225,2,49,Sahlsten; Joakim Kenneth,2,5,Storstadens Entreprenad AB|Förädlingsgruppen Sverige AB
DS Nord AB,5569418550,2,38,Urbelionis; Martynas,4,5,DS Nord AB|Littus AB|SWEVIDUS AB|Littus faciliteter AB
R:ens Fastighetsservice Aktiebolag,5562952274,5,55,Nordlöf; Jonny Erik,3,6,R:ens Fastighetsservice Aktiebolag|NYYA AB|Nordlöfs Servicetjänster AB
KFS Anläggningskonstruktörer Aktiebolag,5564234218,7,49,Påhlsson; Bo Patrik,1,1,KFS Anläggningskonstruktörer Aktiebolag
TMP Alarm AB,5567408199,2,45,Adenås; Mikael Lennart,2,7,TMP Brandskydd AB|TMP Alarm AB
TKBM Entreprenad AB,5567038442,4,43,Söderholm; Alf Conny Lennart,3,4,Söderholms fastighets Handelsbolag|TKBM Entreprenad AB|Söderholms Consulting AB
Strategia Projektledning AB,5567835953,4,57,Müller; Anders,1,3,Strategia Projektledning AB
Tri Stockholm AB,5567744452,3,46,Berglind; Jonas Lars Rune,4,14,Tri Stockholm AB|PLURING HOLDING AB|Wicked Angling AB|Tri Sverige AB
Betonmast Stockholm AB,5591849004,3,49,Missuna; Pawel Sebastian,1,0,Betonmast Stockholm AB
Signum Fastigheter AB,5591959951,6,55,Kucera Wengelin; Hanna Natalia,10,2,Signum Fastigheter AB|Visbohammar utveckling AB|Stenby Park 1 AB|Bryggargatan Holding AB|Nya Signum Intressenter AB|Stenby Park Holding AB|Eskilstuna Blåeld AB|Stenby park 2 AB|Stenby Park 3 AB|Estancia Nynäshamn AB
Trains & Tracks Sweden AB,5568972367,4,41,Holm; Staffan Spencer,15,23,Trains & Tracks Sweden AB|Stockholm Södra Fastighetsutveckling AB|Kungens Låda 1 AB|HL Dataanalys Aktiebolag|STS Eskilstuna AB|Staffan Holm Jord & Skog|PolyTherm Aktiebolag|Berga Bruks Kommanditbolag|Nordic VPS AB|Blå Tåget Nöjen Kommanditbolag|E4E20 STOCKHOLM Kommanditbolag|Gustavsberg 1:548 AB|Hågelby Holding AB|Scandinavian Train Services AB|Lustiga Huset Kommanditbolag
Denckert Elinstallationer Aktiebolag,5561595066,4,49,Denckert; Joakim,7,13,Denckert Elinstallationer Aktiebolag|Två Tullar Konstruktion & Förvaltning AB|Stockholms Konsult och Förvaltnings Aktiebolag|Fastighets Aktiebolaget Vapenrocken|Swedish Biomimetics 3000 AB|DenAir AB|Bostadsrättsföreningen Valand 13
Peter Fors Måleri & Entreprenad AB,5565985263,3,56,Fors; Rolf Peter,4,6,Peter Fors Måleri & Entreprenad AB|Trind AB|Peter Fors Måleri AB|Peter Fors Invest AB
SP3 Entreprenad AB,5566760608,3,43,Svensson; Patrik Robert,5,7,SP3 Entreprenad AB|SP3 Service Aktiebolag|SP3 Invest AB|pa2 consulting AB|SP3 Holding AB
N.P. Ringström Aktiebolag,5560284753,2,51,Ringström; Carl Michael Göran,1,2,N.P. Ringström Aktiebolag
Albacon Aktiebolag,5564903846,4,55,Hjorth; Bo Lennart,3,4,AlbaCon International AB|Albacon Aktiebolag|Bovinum AB
Hifab International Aktiebolag,5561003962,3,52,Sundin; Olof Kåre,1,5,Hifab International Aktiebolag
Råsunda Bygg o Städ AB,5568437882,2,45,Yigin; Ismail,2,5,Råsunda Bygg o Städ AB|Råsunda Mur; Puts & Kakel AB
MZ Nyproduktion AB,5566918362,6,46,Morath; Anders Magnus,7,5,MZ Bygg i Stockholm AB|MZ Nyproduktion AB|AB B.K.B Rörinstallation|TBM Fastighetskoncept AB|MZ Bostad AB|TBM Fastigheter AB|Morath & Ziethén Holding AB
Plan B Bim AB,5568833379,3,39,Bylund; Carl Olof Otto,4,2,Plan B Services AB|Plan B Bim AB|CB Consulting AB|Plan B Holding AB
PSP STOMKOMPLETTERING AB,5568167893,2,32,Balagurak; Mykola,2,0,MB Kalkyltjänst AB|PSP STOMKOMPLETTERING AB
Betong och stålteknik i Stockholm AB,5567366769,7,48,Lindqvist; Tony Lennart,3,2,Långösund Holding AB|Vitsand Holding AB|Betong och stålteknik i Stockholm AB
PML Svets & VVS AB,5567113187,3,51,Larsson; Anders,3,5,PML Energy AB|PML Svets & VVS AB|PML Fastighet AB
Rundquist arkitekter AB,5565655742,3,50,Rundquist; Henrik August,3,2,Partner & Rundquist AB|Henrik Rundquist Arkitektkontor Aktiebolag|Rundquist arkitekter AB
Strands Luft AB,5566752027,3,46,Strand; Bo Magnus,10,8,Strands Luft AB|Hantverkshuset Östermalm Aktiebolag|Torkel Strand 1 AB|Fatboy 00 AB|PGU Norfalck AB|Nora 2 AB|SL MoStLi Solna AB|Nora 1 AB|Fatboy 02 AB|Fatboy 01 AB
Elfirman i Norrlandsporten AB,5569778110,2,34,Rosvold; Erik Christoffer,5,19,Elfirman i Norrlandsporten AB|Elfirman i Norrland AB|MR Hästens AB|Sverre Mark & Maskin AB|The Chick and Duck AB
Exalt AB (publ),5566341300,4,55,Vänskä; Veli-Matti Mikael,1,1,Exalt AB (publ)
ENACO Network Services AB,5591759765,3,56,Huisman; Marcel Christian,2,9,ENACO Network Services AB|EMMA DATA HANDELSBOLAG
TechNorth Energilösningar AB,5563392777,2,36,Ågren; Yngve Andreas,2,2,Ågren värme och fastigheter AB|TechNorth Energilösningar AB
Rördoktorn N.E. Aktiebolag,5562223296,2,63,Eklund; Anders Bertil,4,3,Rördoktorn N.E. Aktiebolag|Anders Eklund Fastigheter AB|Aktiebolaget Pe-Kå Måleri Westberg; Svedin|Rördoktorn Holding AB
Rördoktorn N.E. Aktiebolag,5562223296,2,63,Eklund; Sarina Kethe Maria,4,3,Rördoktorn N.E. Aktiebolag|Anders Eklund Fastigheter AB|FIMPEN AB|Rördoktorn Holding AB
Stockholmskonsulterna AB,5567496467,3,47,Boman; Mats Georg,1,1,Stockholmskonsulterna AB
Bo Wetterud Byggkonsult AB,5567406391,2,62,Wetterud; Joseph,2,1,WNT Måleri AB|Bo Wetterud Byggkonsult AB
Tekniska Lösningar i Täby AB,5567050561,3,51,Sjöberg; Bo Richard,2,8,Tekniska Lösningar i Täby AB|Tekniska Lösningar Projekt i Täby AB
MARGE Arkitekter Aktiebolag,5566224597,5,51,Masreliez; Maria Louise,2,2,MARGE Arkitekter Aktiebolag|Sidenväveriets Arkitekter AB
AG arkitekter AB,5565339404,6,54,Kihlman; Fredrik Johan Daniel,2,10,AG arkitekter Holding AB|AG arkitekter AB
PTN Bygg & Måleri AB,5569259699,5,50,Hultin; Thomas,3,2,PTN Holding AB|PTN Bygg & Måleri AB|Thomas Hultins Byggnads AB
Besiktningsman.se Sverige AB,5566498126,3,48,Jansson; Curt Magnus,1,7,Besiktningsman.se Sverige AB
Sydpoolen Actic AB,5567299648,3,48,Carlbark; Lars Anders Olof,10,3,Actic Group AB|ACTIC Sverige AB|Sydpoolen Actic AB|ACTIC Gequipment AB|ACTIC Gym & Bad AB|Actic Medical AB|ACTIC AB|Actic Midholding AB|Kompis med Klas AB|ACTIC Holding AB
Balkongrutan Mälardalen AB,5566379664,5,47,Heiskanen; Virpi Anneli,3,3,Balkongrutan Mälardalen AB|Inred Balkongen Sverige AB|72 Consult AB
Balkongrutan Mälardalen AB,5566379664,5,47,Jounila; Reima Pietari,2,1,Balkongrutan Mälardalen AB|Inred Balkongen Sverige AB
Markstruktur i Sverige AB,5565496741,3,52,Nylander; Per Kenneth,2,3,Markstruktur i Stockholm AB|Markstruktur i Sverige AB
MV Gruppen Nordiska AB,5569905804,3,41,Cibulskas; Arturas,4,1,MV Gruppen Nordiska AB|MV Aggregat AB|A&M ALLT INOM BYGG AB|Beauty Berries AB
Kjellander & Sjöberg Arkitektkontor Aktiebolag,5565228573,5,51,Inkinen; Mi Alexandra,3,1,Kontur arkitektkontor AB|Kontur Fastigheter AB|Kjellander & Sjöberg Arkitektkontor Aktiebolag
InfraPartner AB,5566826847,3,50,Hamberg; Ulrika Helena,3,4,Infra Process Stockholm AB|InfraPartner AB|InfraPartner Holding AB
InfraPartner AB,5566826847,3,50,Sundberg; Hans Marcus Eugen,2,4,InfraPartner AB|InfraPartner Holding AB
soukra betong och prefab AB,5568612807,2,37,Boughanmi; Hichem ben Amara,6,16,soukra betong och prefab AB|Soukra Construction Machinery Trading AB|Soukra Mätkonsult AB|BenAmara Consulting AB|P. Singh Holding AB|Soukra Fastigheter AB
Looström & Gelin Konstruktionsbyrå AB,5562175926,5,56,Sjögreen; Björn Mats,2,5,Looström & Gelin Konstruktionsbyrå AB|Ursus Utveckling AB
Norm Bygg AB,5567948889,2,47,Lefevre; David Paul Christian,9,17,Norm Bygg AB|Sund Maskinuthyrning AB|Norm Marketing & Trading AB|Norm Fastigheter AB|Maria Lefevre AB|M.S. 29 SEASON AB|Retraite AB|Johan David Lefevre Holding AB|Radera Sweden AB
Tema Group AB,5567116776,2,46,Holgersson; Daniel,7,8,Tema Group AB|Tensil AB|Tema Support AB|Renatur i Sverige AB|TIMR AB|Eniko AB|DMH Byggkonsult i Sverige AB
MURETTAN AB,5567288112,3,57,Thorström; Per Urban,6,4,MURETTAN AB|Järfälla Fasad AB|Bricklayer Fastigheter Silverdalen AB|Bricklayer Holding AB|Bricklayer Fastigheter AB|Lionbrothers Sverige Holding AB
Kylslaget AB,5567364301,2,37,Forss; Björn Jakob,7,11,Kylslaget AB|Nordiska kyl & värme experten AB|Ligrolab International AB|Betong X AB|Bee Bemanning AB|Paper Plane Holding AB|Limbiska Invest AB
Murman Arkitekter AB,5562926724,4,60,Alberts; Ulla Gertrud Maria,5,4,Murman Arkitekter AB|Hans Murman Arkitekter AB|Hans Murman Fastighetsutveckling AB|Murman Fastighetsutveckling AB|Rödöbygdens fastigheter AB
Murman Arkitekter AB,5562926724,4,60,Andersson; Johanna Maria Helena,2,2,Murman Arkitekter AB|Murman Fastighetsutveckling AB
The Brand Union AB,5565279634,3,54,Andersson; Per Jonas,2,3,BG Intressenter 1997 Aktiebolag|The Brand Union AB
LH Byggare Entreprenader AB,5567646509,2,57,Hågbäck; Lars Stig,5,4,LH Byggare Entreprenader AB|LS Byggare AB|Tomas Hågbäck Trading AB|Hågbäcks Fastigheter AB|Lasse H Byggare AB
Saitec Engineering AB,5591199012,2,53,Sennerfors; Björn Håkan,3,1,Handelsbolag Järnvägsplaner Peu-Kro-Rau|Saitec Engineering AB|Saitec Filial
KRÜGER TEAM AB,5568152002,4,54,Hölttä; Janne Ilmari,1,5,KRÜGER TEAM AB
Larm & Teletjänst i Bromma AB,5567914501,2,53,Kullberg; Nils Anders,4,8,Larm & Teletjänst i Bromma AB|In Communia AB|In hortum AB|IN Stockholm Service AB
HMXW Arkitekter AB,5566520192,4,63,Widegren; Ulf Ragnar Christofer,3,3,IVX arkitekter AB|HMXW Arkitekter AB|Hederus Malmström Arkitekter Aktiebolag
Säkerhetsintegrering i Tyresö AB,5565998811,2,53,Almlöf; Mats Tore,1,0,Säkerhetsintegrering i Tyresö AB
Toofab AB,5569581001,3,48,de Verdier; Magnus Gunnar,5,3,Toofab AB|Deverlis AB|Toofab Properties AB|Fällöviken AB|Toofab Holding AB
TS Nordics Group AB,5591648968,4,51,Kjellin; Nils Magnus,4,4,TS Nordics Holding AB|Temporary Space Nordics AB|TS Nordics Group AB|Jsjön Invest AB
A&J Landskap AB,5564519881,4,54,Jönsson; Lars Anders,2,3,A&J Landskap AB|A & J Landskap Holding AB
Partum AB,5567548366,3,47,Holm; Lars Henrik,4,5,Partum AB|Nära Stockholm Bygg AB|Garantföreningen Hellas' friluftshem u.p.a.|E-Service RÖR AB
Team Wåhlin Värme & VVS AB,5565833380,2,51,Bratt; Karl Jacob Viktor,2,0,Värmedynamik i Södertälje AB|Team Wåhlin Värme & VVS AB
ÄLVSNABBENS BYGG AB,5590006846,3,58,Hedén; Lars Erik Fredrik,1,5,ÄLVSNABBENS BYGG AB
LENNART BJÖRKLUND BYGG AB,5564002805,3,66,Björklund; Lennart Patrik Olof,2,3,Lidingö Skärgårdsservice AB|LENNART BJÖRKLUND BYGG AB
Målerifirman Gusten Persson AB,5565141198,2,43,Persson; Bernt Thomas,10,6,Målerifirman Gusten Persson AB|Gusten Persson Fönsterteknik AB|Hellström & Persson Bygg och Fasad AB|Lastbilen 8 AB|Lastbilen 1 AB|THJ Förvaltning AB|Gusten Persson Måleri AB|Hellström & Persson Fastigheter AB|Hellström & Persson Holding AB|Gusten Persson Holding AB
Målerifirman Gusten Persson AB,5565141198,2,43,Hellberg; Ulf Nicklas,3,1,Gusten Persson Måleri AB|Gusten Persson Holding AB|Målerifirman Gusten Persson AB
Wallin Bostadsutveckling AB,5591221451,4,50,Wallin; Karl Jesper,17,36,Byggnadsfirman Erik Wallin Aktiebolag|Wallin Bostadsutveckling AB|Byggnadsfirman Erik Wallin Invest AB|WBU ägarbolag 5 AB|WBU ägarbolag 2 AB|WBU ägarbolag 1 AB|Wallin Bostadsutveckling Holding AB|WBU ägarbolag 8 AB|WBU ägarbolag 6 AB|WBU ägarbolag 7 AB|WBU ägarbolag 4 AB|Projektbolag Årstafältet AB|WBU ägarbolag 3 AB|Projektbolag Oxford AB|AB Frontonen|WBU ägarbolag 9 AB|Projektbolag Hammarbyhöjden AB
T. Holmstens Elektriska Kompanie AB,5566863238,3,47,Holmsten; Björn Thomas,3,4,Bostadsrättsföreningen Koncepthallar Smedby|T. Holmstens Elektriska Kompanie AB|Light Concept Sweden AB
Vivere Bygg & VVS AB,5569496721,2,47,Kilman; Ronnie,13,11,Vivere Bygg & VVS AB|Frakka AB|Spirare Ventilation AB|Vivere Fastigheter AB|Vivere Properties AB|Vivere Uthyrning AB|Baan Thai AB|Vivere 01 AB|Patos Bygg & Entreprenad AB|Vendelsöhill AB|Fredhäll Skogslandet 3 Stockholm AB|Österåker Åkers-Åsättra 1:17 AB|Riddersvik kvarter 8 i Hässelby Villastad AB
Svensk Hus Teknik Aktiebolag,5562914894,3,44,Roos; Sven Thomas,3,6,Svensk Hus Teknik Aktiebolag|SHT Expandera AB|Fastighetsbolaget Nynäsvägen 3C AB
MR Rör i Storstockholm Aktiebolag,5566618749,4,43,Edvinsson; Martin Johan Christoffer,3,5,MR Rör i Storstockholm Aktiebolag|MR Rör i Storstockholm Holding AB|we4you; Europe Handelsbolag
Stuckbema AB,5590337084,2,61,Larsson; Jan Göran,6,15,Stuckbema AB|SMP Putsprodukter AB|Stuckbema Group AB|Jahopp AB|J G Larsson Fastigheter AB|JG Larsson Holding AB
Fem D Konsulterna AB,5569823486,3,44,Norberg; Klas Göran Mikael,7,3,Fem D Konsulterna AB|Fem D Teknik AB|Fem D Konsulterna Öst AB|Fem D Konsulterna Projektstöd AB|Fem D Konsulterna Holding AB|Qaizen Sverige AB|Darlit Holding AB
Saltsjö Ventilation AB,5569026395,3,51,Helgesson; Pär Johan,3,9,TGG förvaltning AB|Saltsjö Ventilation AB|Energiteknik Pär Helgesson AB
Lovön Samverkan AB,5590691688,4,60,Guevara Kluxen; Andrés Leonardo,1,0,Lovön Samverkan AB
TYPSA AB,5591127039,4,43,Miravalles Fernandez; Elena,1,2,TYPSA AB
SPECIALBYGGEN SVERIGE AB,5569566275,2,56,Sjölund; Björn Pär-Olof,2,3,SPECIALBYGGEN SVERIGE AB|P Sjölund Group AB
Nils Hedström Byggnads Aktiebolag,5564367380,2,51,Wennerholm; Anders Patrik,8,15,Nils Hedström Byggnads Aktiebolag|Stockholm El & Ljusdesign by NWH AB|Pajed Kontorsfastighets AB|Pajed Projekt 3 AB|PR Innovation AB|PAJED Holding AB|PAJED Projekt AB|PAJED Projekt 2 AB
Samuelsson & Partner AB,5569439838,2,44,Lindskog; Lars Patrik,2,0,Samuelsson & Partner AB|Lindskog Låskonsult AB
Sofia Rör Aktiebolag,5563556777,4,47,Larsson; Mats Ingvar,6,9,Sofia Rör Aktiebolag|Stuvsta Rör Aktiebolag|Aktiebolaget Nedslaget|Bridge Avenue Invest AB|Aktiebolaget Appelgren Alvblad|Bridge Avenue Fastigheter AB
Atrium Ljungberg Bostad AB,5591221378,3,55,Ånäs; Ingeborg Annica Margareta,97,173,JM AB|Swedavia AB|Atrium Ljungberg AB|Gränby Centrum Aktiebolag|Mobilia Shopping Centre AB|Atrium Ljungberg Hälsingegatan AB|Fastighets AB Brogatan|Atrium Ljungberg Stora Katrineberg AB|Fastighetsaktiebolaget Stadsgården|Atrium Ljungberg Holding 2 AB|Atrium Ljungberg Skotten AB|Atrium Ljungberg Eken AB|Atrium Ljungberg Kista NOD AB|Atrium Ljungberg Citadellet AB|Atrium Ljungberg Holding 1 AB|Atrium Ljungberg Dimman AB|Atrium Ljungberg Gränby Köpstad AB|Walls Fastighetsaktiebolag|Atrium Ljungberg M2 AB|Atrium Ljungberg Uddvägen AB|Atrium Ljungberg Gränby Entré AB|Atrium Ljungberg Sickla Industrifastigheter Holding AB|Atrium Ljungberg Bostad AB|LjungbergGruppen Fastighets AB TX31|Atrium Ljungberg Slakthuset 15 AB|Fatburstrappan Väst AB|Atrium Ljungberg Borgarfjord 3 AB|Mobilia Nord AB|Atrium Ljungberg Slakthuset 13 AB|Atrium Ljungberg S:t Eriksgatan AB|LjungbergGruppen Holding AB|Atrium Ljungberg Eken 14 AB|Atrium Ljungberg Tranbodarne 13 AB|Atrium Ljungberg Holding 7 AB|Atrium Ljungberg Holding 4 AB|Atrium Ljungberg Malmen AB|Atrium Ljungberg Holding 3 AB|Atrium Ljungberg Bostad Holding AB|Impluvium Tretton AB|Atrium Ljungberg Bas Barkarby AB|Atrium Ljungberg Projektutveckling AB|Atrium Ljungberg Slakthuset Holding AB|LjungbergGruppen Svindersvik AB|Atrium Ljungberg Slakthuset 1 AB|Atrium Ljungberg Slakthuset 49 AB|Atrium Ljungberg Sickla Front 1 Aktiebolag|Atrium Ljungberg Fatburssjön AB|Atrium Ljungberg Slakthuset 41 AB|Atrium Ljungberg Slakthuset 48 AB|Atrium Ljungberg Slakthuset Holding 1 AB|Atrium Ljungberg Slakthuset 6 AB|Atrium Ljungberg Slakthuset 40 AB|Atrium Ljungberg Hallvägen AB|Atrium Ljungberg Slakthuset Holding 3 AB|Atrium Ljungberg Slakthuset 32 AB|Atrium Ljungberg Planiavägen AB|Atrium Ljungberg Slakthuset 8 AB|Atrium Ljungberg Slakthuset 22 AB|Atrium Ljungberg Kyrkviken AB|Atrium Ljungberg The Point AB|Atrium Ljungberg Slakthuset Holding 2 AB|Atrium Ljungberg Kyrkviken 1 AB|Atrium Ljungberg Slakthuset 39 AB|Atrium Ljungberg Slakthuset 7 AB|Atrium Ljungberg Holding 6 AB|Atrium Ljungberg Fanny Udde AB|Atrium Ljungberg Slakthuset 16 AB|Fastighetsaktiebolaget Österbotten|Atrium Ljungberg Holding 5 AB|Atrium Ljungberg Impluvium 8 AB|Atrium Ljungberg Parkering AB|SOFTLINK Aktiebolag|Atrium Ljungberg Gillevägen AB|Atrium Ljungberg Sickla Station AB|Atrium Ljungberg Gränby Park 1 AB|Atrium Ljungberg Impluvium Holding AB|Atrium Ljungberg Kyrkviken Holding AB|Atrium Ljungberg Slakthuset 63 AB|Atrium Ljungberg Mark Holding AB|Atrium Ljungberg Life City AB|Atrium Ljungberg Gränby Park Holding AB|Atrium Ljungberg Stiftare AB|Atrium Ljungberg Resan AB|Atrium Ljungberg T-Bodarne Holding AB|Fastighetsaktiebolaget Blästern|Aktiebolaget FB-Sjön Komplementär|Atrium Ljungberg Tomtmark AB|Atrium Ljungberg Bostadsrättsförvaltning AB|Fastighetsaktiebolaget Celtica|Atrium Ljungberg Gränby Port AB|Atrium Ljungberg Conditor 1 AB|Atrium Ljungberg Conditor 3 AB|Atrium Ljungberg kv 1 AB|Atrium Ljungberg Mälarterrassen AB|Atrium Ljungberg Conditor 2 AB|Atrium Ljungberg Nobelberget Holding 1 AB|Atrium Ljungberg Impluvium 14 AB
Wasastadens Eltjänst Aktiebolag,5561994087,3,56,Ström; Bengt Arne,2,4,Wasastadens Eltjänst Aktiebolag|Harengus AB
Room 2 Room AB,5565917258,3,55,Petersson; Henrik Ernst Johan,7,12,Hestra gruppen AB|Hestra Inredningar Aktiebolag|Ricana Concept AB|Room 2 Room AB|MAPE Fastigheter AB|INH Holding AB|Butiksplanerarna Jansson - Sedström AB
Stockholms Platt & Matt Aktiebolag,5565283701,3,66,Leistner; Mark Robert,3,4,Stockholms Platt & Matt Aktiebolag|SPM Kakelservice AB|Sitofin Invest AB
Kwalitel AB,5566197694,3,42,Kufonda Svidén; Ola Lars,2,5,Kwalitel AB|KWOSING AB
ACC Glas och Fasadkonsult AB,5563432052,5,58,Almstedt; Carl Mathias Leopold,3,5,ACC Glas och Fasadkonsult AB|Vattenklövern AB|L-Å Almstedt Aktiebolag
Ventulus Norden AB,5590368394,4,38,Westman; Charlie Mikael Verner,2,6,Ventulus Norden AB|Westman & Partners AB
