company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Knivsta Hermans Maskin Aktiebolag,5564866910,2,33,Hermansson; Freddie H Å S,2,0,Knivsta Hermans Maskin Aktiebolag|Hermans Maskin Aktiebolag
Skokloster Mark & Trädgård AB,5590756143,2,51,Hallén; Jon Olof,2,0,Skokloster Mark & Trädgård AB|XaJon
Mehlstrand Avfuktning AB,5591917447,3,48,Mehlstrand; Jan Mikael,1,0,Mehlstrand Avfuktning AB
84 Bygg AB,5591099402,2,35,Keiniene; Alina,1,0,84 Bygg AB
Alumic AB,5590876966,2,46,Norin; Lars Mikael,2,4,Alumic AB|allservice-fastighet i Storstockholm
JMAB Gruppen AB,5564048741,2,55,Pajunen; Jörgen Juhanni,3,0,Oxsätra Åkerlänna Utveckling AB (svb)|JMAB Gruppen AB|JMAB Elinstallationer AB
HL Produktion AB,5569811622,2,45,Lindgren; Håkan Nils Lennart,2,3,HL Produktion AB|Håkan Lindgren Bygg
Staffan Martinsson Entreprenad AB,5565578100,2,58,Martinsson; Roger Staffan,3,2,Ekeröveterinären AB|Martinsson - Siverby Entreprenad Handelsbolag|Staffan Martinsson Entreprenad AB
Kiropraktiskt Sverige AB,5569229015,3,38,Orto Berglund; Rosa Gabriella,1,2,Kiropraktiskt Sverige AB
Kiropraktiskt Sverige AB,5569229015,3,38,Berglund; Carl-Joan Valentin Amadeus,4,2,Aveio AV-Teknik AB|Kiropraktiskt Sverige AB|Redkit Sverige AB|Tjurbo Humle AB
Uppsala Byggkontroll Aktiebolag,5562811017,3,54,Ziakoulis; Asterios,19,20,Asbro Holding AB|Österby boende och omvårdnadsaktiebolag|ASBRO Aktiebolag|Klingbrogården AB|Harvik Vård AB|Alba Aktiebolag|Storbygärdet AB|Granhoff AB|Länna Bruk Dryckeshandel AB|Restaurang Länna Bruk AB|Brukskvarnen i Uppsala Aktiebolag|Uppsala Byggkontroll Aktiebolag|Spiti AB|Tekmata AB|Pierdoor AB|Asbro Bygg AB|Berthåga Vård AB|Åsiktenhuset AB|Regano AB
Inspira Bygg&El AB,5590588777,2,51,Jansson; Gustaf Marcus,3,2,Inspira Bygg&El AB|FutureIT Scandinavia AB|Inspira Bygg&El Design
B&B Entreprenad AB,5590784954,2,32,Hosseinzadeh; Nima,1,2,B&B Entreprenad AB
Roger Näslund El AB,5569117335,2,52,Näslund; Tore Roger Urban,2,2,Roger Näslund El AB|HSB Bostadsrättsförening 11 Ottar i Uppsala
Elsäkerhet Teori o Praktik TOP AB,5590078795,2,69,Fredengrener; Bengt Reine,1,3,Elsäkerhet Teori o Praktik TOP AB
Mayer's städ & bemanning AB,5566847025,3,57,Mayer; Shanni Elisabeth Jennie,1,0,Mayer's städ & bemanning AB
Uboss AB,5591942791,2,41,Kvrgic; Ermin,1,0,Uboss AB
TT BYGG & ENTREPRENAD AB,5590743422,2,52,Thun; Tony Ingvar Patrik,1,2,TT BYGG & ENTREPRENAD AB
Säva Bygg AB,5591926380,2,37,Olsson; Bengt-Erik Olof,1,0,Säva Bygg AB
Chicbohem AB,5568193907,2,46,Sandin; Anna Elisabeth,4,0,Tierps färg AB|Chicbohem AB|Anna Sandin Holding AB
Höglunda Consulting AB,5590973110,2,53,Pihl; Svante Vilhelm,1,0,Höglunda Consulting AB
Värme & VVS Teknik i Uppsala AB,5566517149,2,51,Bergman; Kurt Ola Anselm,2,2,Morby gård|Värme & VVS Teknik i Uppsala AB
Z Inredningar i Uppsala AB,5566762596,2,49,Olsen; Lizuethe Åsa Margareta,1,2,Z Inredningar i Uppsala AB
Ågersta Veteranbåtscharter & Båtsnickeri AB,5591570998,2,40,Andersson; Jan Fredrik,1,1,Ågersta Veteranbåtscharter & Båtsnickeri AB
Fouremptywalls AB,5591073571,2,40,Godén; Anna Josefin,1,1,Fouremptywalls AB
Crestec Ventilation AB,5568567662,2,63,Jonsson; Lars Joahkim,1,2,Crestec Ventilation AB
Elinge Redovisning AB,5563119048,2,55,Ahlgren Johansson; Agneta Kristina,2,6,Redikum Ekonomi AB|Elinge Redovisning AB
M Zander Bygg & Konsult AB,5590392758,2,67,Zander; Mats Ingemar,3,4,Zander & Son Byggservice AB|Bostadsrättsföreningen Verdandigården|M Zander Bygg & Konsult AB
Kalewik Bygg AB,5568368681,2,44,Kalén; Johan Olof Magnus,1,3,Kalewik Bygg AB
Jean Kjerulf Consulting AB,5569884413,2,58,Kjerulf; Jean Michael,1,1,Jean Kjerulf Consulting AB
ACDS AB,5592032733,3,41,Söderberg; Karl Svante Emil,1,0,ACDS AB
GMS Grafisk Maskinservice AB,5567214597,2,54,Molin; Patrik Christian Carl-Johan,1,0,GMS Grafisk Maskinservice AB
Murarfirma Rönnbacken Kakelugnsmakeri Aktiebolag,5565718607,2,59,Pettersson; Tommi Göte Edvard,1,1,Murarfirma Rönnbacken Kakelugnsmakeri Aktiebolag
Arvi Bygg AB,5592005705,3,39,Pedastsaar; Arvi,1,0,Arvi Bygg AB
A Hofmann Bygg AB,5590093448,2,41,Hofmann; Andreas Joachim,1,1,A Hofmann Bygg AB
AES Brandservice AB,5591522833,2,59,Valdemarsson; Tuula Irmeli,2,1,AES Brandservice AB|Aurora Konsult AB
AES Brandservice AB,5591522833,2,59,Suvinen; Arne Erik,3,2,AES Brandservice AB|Aurora Konsult AB|Juristbyrå Aurora
Valloxen AB,5569590028,2,54,Sil‚n; Joakim Per Lennart,20,30,Westra Ugnen AB|Hotell Norrort AB|Property Inventor Service Sverige AB|Tre Handlare i Knivsta AB|Tom & Jocke AB|Valloxen AB|Bostadsrättsföreningen Fågelsången i Vallentuna|Retriever Östhamra AB|Valloxen Företagshotell AB|Consensia AB|Property Inventor Estate i Sverige AB|Haga Development AB|Bostadsrättsföreningen Hagaugnen|Bostadsrättsföreningen Hemmesta 27|Bostadsrättsföreningen Vändmakaren Örebro|Bostadsrättsföreningen Fågelsången Bällstaberg|Fågel 2 AB|Haga byggutveckling AB|Consensia 2 AB|High Crest AB
Ljuslandskap Sverige AB,5568385040,2,47,Lind; Ylva Marianne,2,3,Ljuslandskap Sverige AB|Ljusbilder Marianne Lind
AB Oktavus,5566805015,3,52,Winell; Nils Olof Peter,3,6,Bostadsrättsföreningen Wallingården|AB Oktavus|AB STULF
LGT Portservice AB,5569308983,3,41,Ternvald; Lars-Göran Per,2,0,LGT Portservice AB|LGT Portservice
Nonsludge AB,5590442520,2,67,Gustafsson; Kjell Ivan,1,8,Nonsludge AB
Lindbackens VVS AB,5592044597,2,36,Antunovic; Bojan,1,1,Lindbackens VVS AB
Nybyggt Bålsta AB,5569839193,2,60,Halmetoja; Juha Kalervo,1,2,Nybyggt Bålsta AB
JAN BREVEMARK BYGGKONSULT Aktiebolag,5563981819,2,75,Brevemark; Jan Erik,2,3,Bostadsrättsföreningen Pepparroten|JAN BREVEMARK BYGGKONSULT Aktiebolag
JAN BREVEMARK BYGGKONSULT Aktiebolag,5563981819,2,75,Brevemark; Gunilla Margareta,1,2,JAN BREVEMARK BYGGKONSULT Aktiebolag
coloredhome AB,5591085518,2,42,Bärlin; Linda Maria,3,6,Bostadsrättsföreningen Krakegården|Fastighetsmäklarna Theresa Geijstedt AB|coloredhome AB
Arosporten AB,5565776340,2,60,Enström; Nils-Peter,4,8,Arosporten AB|Uppsalabyggstyrning Holding AB|Carl XI vägs vatten Ekonomisk Förening|Enströms 1 Eva-Lena AB
Arosporten AB,5565776340,2,60,Enström; Eva-Lena Margareta,5,2,MTPEK Bygg & Våtrum AB|MTPEK Hus & Arkitektur AB|Arosporten AB|Uppsalabyggstyrning Holding AB|Enströms 1 Eva-Lena AB
Slottskogen Mark & Miljö AB,5590963152,2,41,Örström; Linus Olof,2,1,Slottskogens Hantverksbod AB|Slottskogen Mark & Miljö AB
Schröder Fastighetsutveckling AB,5590639000,2,54,Schröder; Martin Hans,6,2,Schröder Fastighetsutveckling AB|Schröder Consulting i Uppsala AB|Palatinen Projekt|Gysta Fastighetsutveckling AB|Aventinen Mark AB|Quirinalen Holding AB
Uppsala Byggmontage AB,5568188170,2,37,Bohm; Lars Johan,2,1,EDL Montage AB|Uppsala Byggmontage AB
Bröd Karlsson Rörsvets i Östhammar Aktiebolag,5564228657,5,42,Carlsson; Harry Ingemar,1,1,Bröd Karlsson Rörsvets i Östhammar Aktiebolag
Engberg Projekt i Sverige AB,5591819023,1,48,Engberg; Magnus Joakim,1,0,Engberg Projekt i Sverige AB
Upplands Kylteknik AB,5591021711,2,42,Tirén; Nils Wilhelm,1,0,Upplands Kylteknik AB
VK Schakt AB,5591315402,2,33,Karlsson; Viktor Chun Erik,1,1,VK Schakt AB
Max Åberg Produktion AB,5568090095,2,54,Åberg; Max,1,1,Max Åberg Produktion AB
EDL Montage AB,5568188162,2,37,Larsson; Eric Deva Nikhil,3,2,Bostadsrättsföreningen Aklejan|EDL Montage AB|Uppsala Byggmontage AB
Advanced Property Nordic AB,5591458681,2,60,Mahlin; Lars Nils Fredrik,2,2,Mahlin Advanced Mechanics AB|Advanced Property Nordic AB
3Solutions AB,5566313515,2,62,Ring; Ulla Madeleine,1,4,3Solutions AB
Wibell Fernström Invest AB,5591273775,3,36,Wibell; Lars Erik Stefan,12,7,WF Projektbyrå AB|Hera Vincent Property AB|Wibell Fernström Invest AB|Coast & Beyond AB|Hera Vincent Architecture-Construction &          Development AB|SFA Arbetsmiljöutbildningar AB|WFP Arbetsmiljö Holding AB|WF Projektbyrå Arbetsmiljö AB|WFA Holding AB|WF Arkitektbyrå AB|Hera Vincent Products AB|Hera Vincent Invest AB
Mobergs bygg&kakel AB,5568147044,3,57,Moberg; Jan-Åke Stefan,1,1,Mobergs bygg&kakel AB
Hans Suominen-Förvaltning i Fokus AB,5569240798,2,65,Suominen; Erkki Hans-Bertil,3,7,Bostadsrättsföreningen Kvarngärdet 34:6|Hans Suominen-Förvaltning i Fokus AB|Redlig Invest AB
Chandra Entreprenad International AB,5568030984,2,68,Widell; Claés Lennart,2,5,Widell markanläggning; Uthyrning|Chandra Entreprenad International AB
Nextura AB,5591504492,2,36,Ström; Peter Carl Axel,3,2,Altura AB|Låddersta Holding Aktiebolag|Nextura AB
Nextura AB,5591504492,2,36,Ström; Emil Carl Peter,2,1,Låddersta Holding Aktiebolag|Nextura AB
HOKIAB KABEL & VERKSTADSMEKANIK AB,5567300016,2,60,Hultman; Kenth Görgen,1,0,HOKIAB KABEL & VERKSTADSMEKANIK AB
Hoppler AB,5591881817,2,34,Österlund; Joakim Olov Håkan,1,4,Hoppler AB
LC Falks Byggservice AB,5569327744,2,70,Falk; Lars-Christer,1,2,LC Falks Byggservice AB
Vidalia Aktiebolag,5563221620,3,58,Yli-Salomäki; Ilkka Eero,1,1,Vidalia Aktiebolag
Tholéns i Uppsala AB,5569699159,2,36,Tholén; Per Daniel,6,1,AutoFlorio AB|Tholéns i Uppsala AB|S.A Nordic Invest Aktiebolag|Cisitalia AB|Rekond Center Umeå AB|JFK Invest i Umeå AB
Järlåsa Mark och Transport AB,5592106750,2,36,Tapper; Jessica Marita Elisabet,1,2,Järlåsa Mark och Transport AB
Forsmans Måleri AB,5565783759,2,51,Forsmans; Björn Arne,1,4,Forsmans Måleri AB
Björklinge Entreprenad och Konsult AB,5592061021,2,39,Hedberg; Jan Wilhelm Andreas,1,4,Björklinge Entreprenad och Konsult AB
Signaturum AB,5568169675,3,44,Pettersson Kiander; Anneli,1,3,Signaturum AB
Signaturum AB,5568169675,3,44,Pettersson; Erik Mattias,1,1,Signaturum AB
OIC Facility Services AB,5592084189,4,45,Andersson; Mats Christer André,7,13,Andrés Måleri AB|Helpsam AB|FÖRETAGSCOACH Sandberg AB|Boendet Salladen AB|OIC Facility Services AB|Svea Rike Måleri AB|Andrés Måleri Sverige gruppen AB
OIC Facility Services AB,5592084189,4,45,Coarda; Irina,3,1,KabelTech Sweden AB|OIC Facility Services AB|Scandinavian Complete Städservice AB
ss Städeliten AB,5590764345,2,41,Fekari; Zinnedine,2,2,ss Städeliten AB|Handelsbolaget Städeliten L&J
Lars-bygg S. Eriksson Aktiebolag,5563032605,2,63,Eriksson; Lars Svante,1,0,Lars-bygg S. Eriksson Aktiebolag
Evalena Stokes Design AB,5590643861,2,47,Stokes; Karin Evalena,2,2,Etransition Sweden AB|Evalena Stokes Design AB
Koppla El & Larm i Uppland AB,5566683339,2,60,Seittu; Stig Vilhelm,1,4,Koppla El & Larm i Uppland AB
Grillby & F100 Fastighet och Maskin AB,5560607326,2,50,Östman; Anna Theresa Charlotte,5,1,Installatörsföretagen Service i Sverige AB|Grillby & F100 Rör AB|IN Stockholm Service AB|Grillby & F100 Fastighet och Maskin AB|Enköping Holding AB
Alunda Sten och Fasad AB,5569530859,2,50,Johansson; Anders Magnus,2,1,Campfastigheter AB|Alunda Sten och Fasad AB
Torgny's plåtslageri AB,5566367263,3,51,Larsson; Lars Rune Torgny,1,1,Torgny's plåtslageri AB
Spolpatrullen Relining AB,5591660104,2,35,Soto Gallardo; Alejandro Andres,2,2,Spolpatrullen Relining AB|Spolpatrullen AB
Jallus AB,5569869885,2,45,Huotari; Jani Antero,1,2,Jallus AB
Torslöt Drift AB,5590106794,3,64,Eriksson; Mart Bo Jonny Ingemar,5,6,Bilglas i Nacka AB|Torslöt Drift AB|Erikssons Bygg & Energiservice|Retribution Holding AB|Mart Bo Eriksson Förvaltning AB
Torslöt Drift AB,5590106794,3,64,Lindahl; Lars Olof,2,3,Torslöt Drift AB|Larmag AB
Sprinkler & pumpcentral byggarna Sweden AB,5569383093,2,38,Åkesson; Karin Veronica,2,0,Sprinkler & pumpcentral byggarna Sweden AB|Sprinkler Resurs AB
Sprinkler & pumpcentral byggarna Sweden AB,5569383093,2,38,Åkesson; Mats Glenn Jimmy,3,0,Sprinkler & pumpcentral byggarna Sweden AB|Gött I Ordning Rental AB|Sprinkler Resurs AB
Ground Service Sverige AB,5569029142,2,53,Pietiläinen; Marko Krister,1,1,Ground Service Sverige AB
trobi betongdatorn AB,5565374427,2,56,Lindell; Jan Erik,1,3,trobi betongdatorn AB
Weitek AB,5569786519,2,52,Weibing; Tomas,3,0,Uppsala Teknik & Konsult AB|AB Evelko|Weitek AB
Skandinaviska Bygg o Fastighetsservice AB,5591034714,2,64,Fredriksson; Nils Thomas,3,2,Gåvsta Egnahemsförening för vattenförsörjning     och avlopp u.p.a.|Skandinaviska Bygg o Fastighetsservice AB|Pure Acai Sweden AB
Byggnadsfirma Åke Lindström Aktiebolag,5564127776,2,69,Lindström; Sven Åke,1,1,Byggnadsfirma Åke Lindström Aktiebolag
Byggnadsfirma Tommy Jansson Aktiebolag,5562017078,2,74,Jansson; Holger Hans Tommy,1,1,Byggnadsfirma Tommy Jansson Aktiebolag
Famkås Fastighetsförvaltning AB,5568575814,2,56,Kårbro; Sven Patrik,3,2,Bostadsrättsföreningen Almynta 2|Famkås Fastighetsförvaltning AB|P.Ks Allkonsult
Hyr-Lund Gunnar Lund Hyresmaskiner Aktiebolag,5561214148,2,80,Lund; Erik Gunnar,2,0,Uppsala Bokstäver Eric Lund AB|Hyr-Lund Gunnar Lund Hyresmaskiner Aktiebolag
Indianwarrior Art AB,5591872477,5,42,Nyström; Leif Kent,2,1,Indianwarrior Art AB|Indian art & artifact's Handelsbolag
Indianwarrior Art AB,5591872477,5,42,Nyström; Siv Anna-Karin,2,1,Indianwarrior Art AB|Indian art & artifact's Handelsbolag
AB Quality Architects i Sverige,5568120520,2,49,Steffner; Lena Katarina,1,2,AB Quality Architects i Sverige
Karin & Michael Andreasson AB,5590539051,3,48,Andreasson; Dick Michael Vilhelm,2,0,Karin & Michael Andreasson AB|Michael Andréasson Musikproduktion
Karin & Michael Andreasson AB,5590539051,3,48,Andreasson; Karin Birgitta,1,1,Karin & Michael Andreasson AB
SKB Projekt AB,5567099428,2,57,Bergqvist; Sven Kenneth,1,0,SKB Projekt AB
Creative Stuff AB,5569030801,4,70,Andersson; Lars Erik Anders,2,0,Creative Stuff AB|D 52 Grafisk Design
Håkan Johansson Byggkonsult i Uppsala AB,5565994950,2,70,Johansson; Håkan Seth Oskar,1,0,Håkan Johansson Byggkonsult i Uppsala AB
Bo Jansson Ingenjörsbyrå AB,5569560591,2,70,Jansson; Bo Gunnar,2,1,Bo Jansson Ingenjörsbyrå AB|Knut Jönson Ingenjörsbyrå i Uppsala Aktiebolag
Inomhusmiljö Svenska AB,5565455341,2,54,Skoglund; Mats Rune,3,8,Inomhusmiljö Svenska AB|VDG Vänskap; Delaktighet & Glädje AB|SIRI Holding AB
Mälardalens Projekt- och Byggledning AB,5569898546,2,45,Karppinen; Petri Juhani,6,9,Frank Uppsala AB|Polyresor AB|Mälardalens Projekt- och Byggledning AB|Frank Östergötland AB|Nordic Management AB
Adigma AB,5568650807,2,35,Ivanovic; Marina,3,1,Adigma Invest AB|Adigma AB|FM-Company AB
HedByBe AB,5569201147,3,58,Hedlund Lindqvist; Åsa K A,3,3,Storvreta fastighetsägares ekonomiska förening|HedByBe AB|Hedlunds Byggteknik & Besiktningar
Tyve Energy Sweden AB,5567182554,2,55,Andersson; Bo Bertil Vilhelm,1,5,Tyve Energy Sweden AB
Fagervikens Bro & Alltjänst AB,5568160583,2,58,Olsson Flycht; Dan-Olof Bertil,1,3,Fagervikens Bro & Alltjänst AB
hafico Hans Fischer Fastighetskonsult AB,5567705669,2,72,Fischer; Hans Georg,2,0,Bostadsrättsföreningen Tryggvegården|hafico Hans Fischer Fastighetskonsult AB
Byggkonsult Olle Carlson Aktiebolag,5565594925,3,52,Carlson; Gunilla Margaretha,2,4,Byggkonsult Olle Carlson Aktiebolag|Spanielkul Handelsbolag
Aros Allservice AB,5592169436,2,35,Ekstrand; Henrik Erik Christer,1,0,Aros Allservice AB
Låsverkstan i Uppsala AB,5591942031,2,58,Andersson; Ove Stefan Gustav,1,1,Låsverkstan i Uppsala AB
Geoprojektering Konsult i Uppsala AB,5563891653,2,81,Jonsson; Göran Conny,3,16,Jolin Fastigheter AB|JPEM AB|Geoprojektering Konsult i Uppsala AB
Revendor i Stockholm Aktiebolag,5564786928,2,72,Ullman; Björn Stefan Lennart,1,8,Revendor i Stockholm Aktiebolag
M&A i Mälardalen AB,5591919047,3,52,Lidmo; Nils Olov Mattias,1,1,M&A i Mälardalen AB
M&A i Mälardalen AB,5591919047,3,52,Lundqvist; Annika Birgitta,1,2,M&A i Mälardalen AB
Rosendal Hus och Mark AB,5566529425,2,39,Rosendal; Bo Tommy,5,2,Norderklint AB|Affärsfastigheter Tommy Rosendal AB|Rosendal Hus och Mark AB|Rosendal Invest AB|AF Rosendal AB
JMC Byggservice AB,5590422423,2,33,Mäkinen; Jonathan Christoffer,2,2,JMC Byggservice AB|Firma Jonathan Mäkinen
SvaWik AB,5590912514,2,54,Svanholm; Bengt Mikael,1,0,SvaWik AB
HaWa Consulting AB,5592003130,3,44,Hansson Wallin; Johan Oskar,1,5,HaWa Consulting AB
HaWa Consulting AB,5592003130,3,44,Hansson Wallin; Tina Maria Elizabeth,1,0,HaWa Consulting AB
Frank Snickare AB,5590921523,2,59,Frank; Anders Åke Jonas,1,0,Frank Snickare AB
Grönvalls Data AB,5590795042,2,40,Grönvall; Lars Mikael,3,1,Grönvalls Data AB|Grönvalls Skog AB|Grönvalls Data & Skog
Luke Linderoth Consulting AB,5569979197,2,44,Linderoth; Oskar,1,6,Luke Linderoth Consulting AB
Övergran Fastighet AB,5590140173,3,54,Lundegård; Kenny Jens Arne,3,4,iwa21 AB|Övergran Fastighet AB|LunKen AB
V.W's Service AB,5567841050,2,55,Wällenhoff; Valeri Viktor,1,4,V.W's Service AB
Leanstruct AB,5568969181,4,42,Davidov; Viktor Oskar,1,4,Leanstruct AB
Leanstruct AB,5568969181,4,42,Sundin Stenberg; Anders Olof Jonas,1,1,Leanstruct AB
Under Oak AB,5592068737,2,50,Lennernäs; Martin Ivan Sebastian,2,4,Under Oak AB|Bostadsrättsföreningen Tulpanen nr 3
Petra Arkitektur AB,5569109977,2,53,Pertoft; Petra Anna Maria H,1,4,Petra Arkitektur AB
Gräsbo Rör Fastighets AB,5566971395,2,50,Ekengren; Ola Ingvar,2,5,Gräsbo Rör Fastighets AB|Gräsbo Rör AB
Johan Söderlund Bygg AB,5569805897,2,40,Söderlund; Ernst Johan Kennet,1,0,Johan Söderlund Bygg AB
A Fönster AB,5567213979,2,48,Angelkvist; Jan Sonny,1,5,A Fönster AB
Mitera Bygg AB,5560900986,2,44,Bexelius; Per Fredrik,4,4,Acutera AB|Fastighetsbolaget 7046 i Nacka AB|Mitera Bygg AB|Learn for Life Sverige AB
Börjebygdens Entreprenad AB,5591494579,5,45,Dawson; Jan Erik Torbjörn,1,0,Börjebygdens Entreprenad AB
DEXOR Aktiebolag,5563524445,3,71,Knutsson; Tomas Patric Kenneth,1,1,DEXOR Aktiebolag
WPC Waterproof Carpenter Protection AB,5566199054,2,58,Pettersson; Ulf Karl Gustav,2,5,WPC Waterproof Carpenter Protection AB|Sunnanö Turist Camp AB
Norbert Fürlinger Arkitektur Aktiebolag,5563249522,2,82,Fürlinger; Norbert,1,5,Norbert Fürlinger Arkitektur Aktiebolag
GT-Connect AB,5569220220,2,36,Gustavsson; Tomas Gösta,2,5,GT-Connect AB|Gustavsson Tomas Service
Acaya AB,5568892235,2,67,Lindroth; Hanno Kari Olavi,3,13,Stardots AB|Acaya AB|Bostadsrättsföreningen Vindhagen
PT Grävtjänst AB,5569268310,4,56,Nilsson; Per Johan,9,8,Fyrklövern ekonomi och juridik AB|Esplunda Lantbruk AB|Skälby Grisen AB|Esplunda Grisen AB|SANAPP|Esplunda Kött AB|PT Grävtjänst AB|Esplunda Est 1547 AB|BRED föreningsgård ek. för.
Lindbacken Konsult AB,5591118483,2,70,Högström; Lars-Tommy Helge,1,3,Lindbacken Konsult AB
Ahde Design och Styling AB,5568704885,2,51,Ahde; Eija Margit,5,0,Magnus Ahde AB|Home Guard Security Stockholm AB|Tillinge-Gryta 2:7 AB|Ahde Design och Styling AB|FME Consulting AB
Fastigheter och Hus i Aros AB,5569487357,2,59,Andersson; Mats Birger,3,14,UNHX Geo Survey AB|Fastigheter och Hus i Aros AB|HSB Bostadsrättsförening 10 Åsvid i Uppsala
Owe Matssons Grävmaskiner Aktiebolag,5563083822,2,62,Matsson; Karl Gunnar Ove,1,2,Owe Matssons Grävmaskiner Aktiebolag
Södblom Klimat & Fordonsservice AB,5568361603,2,54,Södblom; Jan Erik Mikael,1,2,Södblom Klimat & Fordonsservice AB
Södblom Klimat & Fordonsservice AB,5568361603,2,54,Södblom; Ann Helen Theres,1,0,Södblom Klimat & Fordonsservice AB
Sven Georg Zeitler Arkitektkontor AB,5590689195,4,58,Zeitler; Sven Georg,2,3,Bostadsrättsföreningen Fikonträdet nr 12|Sven Georg Zeitler Arkitektkontor AB
Fanna i Enköping Bygg AB,5568064033,2,55,Forsberg; Lars-Göran,1,0,Fanna i Enköping Bygg AB
PM Professional Maskin AB,5565663415,2,68,Rexby; Bo Micael,10,2,Upplands fiberinstallationer AB|P.M. Pumpmaterial-Professional Mechanics          Aktiebolag|Kraftworks AB|Tele- och Larm-Montage|IR - förvaltning ek. för.|BELU EKONOMI Aktiebolag|PM Professional Maskin AB|Infraworks Uppland AB|2OWN AB|Huddunge Entreprenadtjänst ek. för.
Stora Kvarnen i Enköping AB,5569645921,2,49,Vukovic; Miroslav,2,2,Stora Kvarnen i Enköping AB|Järfälla UngdomsFörening ekonomisk förening
Lira El & Competence AB,5565568911,2,62,Jangenfalk; Hans Thore Stefan,2,1,Lira El & Competence AB|Fa Johannislund El
Blackbo Bygg AB,5590509112,2,48,Bergström; Arne Fredrik,3,2,Emvix Förvaltning & Byggservice Aktiebolag|Blackbo Bygg AB|Blackbo Bygg
Blackbo Bygg AB,5590509112,2,48,Lundevall; Karl Fredrik,2,2,Emvix Förvaltning & Byggservice Aktiebolag|Blackbo Bygg AB
Weveco AB,5591516272,1,36,Werver; Michael Esa,2,1,Weveco AB|Weyva Music
Östmans Mur & Kakel AB,5568360555,3,42,Ohlsson; Lars Andreas,4,6,Målerifirma Alfred Holm Aktiebolag|Måleriföretagen i Sveriges Serviceaktiebolag.|Alfred Holm Fastighets Aktiebolag|Östmans Mur & Kakel AB
Slim Entreprenad AB,5591251169,3,32,Slim; Hasse,1,2,Slim Entreprenad AB
Hill Consulting AB,5591066369,3,61,Norberg; Gusti Elvy Helen,1,0,Hill Consulting AB
Hill Consulting AB,5591066369,3,61,Hill; Håkan Sören,1,0,Hill Consulting AB
Chejl Development AB,5590860473,2,52,Lyhagen; Carl Henrik,2,0,Chejl Development AB|Chejltech AB
Chejl Development AB,5590860473,2,52,Lyhagen; Anna Jessica,2,2,Chejl Development AB|Chejltech AB
Installationsteknik Contracting Sverige Aktiebolag,5565232500,2,62,Sigsjö; Knut Åke Bertil,4,12,Projektekonomi & Entreprenadkonsult i Grillby AB|Torsvi fiber ekonomisk förening|Installationsteknik Contracting Sverige Aktiebolag|RSSSW Holding AB
E.M.T. Försäljning AB,5566233242,3,64,Elmesiöö; Jens Mattias,1,1,E.M.T. Försäljning AB
Hannes Rydmark AB,5569027203,3,44,Rydmark; Hannes Petter Lennart,2,3,Hannes Rydmark AB|Carl Bergs Åkeri AB
Studio Tartib AB,5590334644,2,39,Aslam; Mohammad Amer,1,4,Studio Tartib AB
Studio Tartib AB,5590334644,2,39,Aslam; Sofia Amer,1,1,Studio Tartib AB
Lundén i Månkarbo AB,5566929823,2,60,Lund‚n; Anders Olov,1,7,Lundén i Månkarbo AB
